resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
44200,"JANELA / REQUADRO FIXO EM PVC, COM VIDRO, BATENTE / REQUADRO DE 3 A 14 CM, COM VIDRO, SEM GUARNICAO / ALIZAR",Material,General,M2,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Esquadrias - Janelas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esquadrias - Janelas,Esquadrias - Janelas
41100,"JOELHO / COTOVELO 90 GRAUS, ROSCA FEMEA, 20 MM X 3/4"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41064,"JOELHO / COTOVELO 90 GRAUS, ROSCA FEMEA, 16 MM X 1/2"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41006,"JOELHO / COTOVELO 90 GRAUS, 32 MM, POR CRIMPAGEM PARA TUBO MULTICAMADA PEX GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41005,"JOELHO / COTOVELO 90 GRAUS, *26* MM, POR CRIMPAGEM PARA TUBO MULTICAMADA PEX GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41003,"JOELHO / COTOVELO 90 GRAUS, 20 MM, POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41004,"JOELHO / COTOVELO 90 GRAUS, 16 MM, POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
44277,"ABRACADEIRA PARA FIXACAO DE ATE 6 TUBOS VERTICAIS EM PAREDE EXTERNA, DIAMETROS MENORES OU IGUAIS A 25 MM, PARA INST.MULTICAMADA PEX",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
44207,"CONEXAO FIXA, ROSCA MACHO, METALICA, PARA TUBO PEX, MULTICAMADA, DN 32 MM X 1 1/4""",Material,Steel & Metal,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41058,"CONECTOR / ADAPTADOR FIXO, ROSCA MACHO, *26* MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41054,"CONECTOR / ADAPTADOR FIXO, ROSCA MACHO, 20 MM X 3/4"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41050,"CONECTOR / ADAPTADOR FIXO, ROSCA MACHO, 16 MM X 1/2"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41049,"ADAPTADOR RETO, FIXO, FEMEA, PARA TUBO MULTICAMADA PEX PARA GAS, 32 MM X 1 1/4""",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41045,"CONECTOR / ADAPTADOR FIXO, ROSCA FEMEA, *26* MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41039,"CONECTOR / ADAPTADOR FIXO, ROSCA FEMEA, 20 MM X 3/4"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41032,"CONECTOR / ADAPTADOR FIXO, ROSCA FEMEA, 16 MM X 1/2"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
9883,"UNIAO DE FERRO GALVANIZADO, COM ROSCA BSP, COM ASSENTO PLANO, DE 1/2""",Material,General,UN,25.46,25.46,25.46,25.46,1,BRL,25.46,1.0,1,1,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás e Incêndio em Aço e Ferro Galvanizado,Instalações de Gás e Incêndio em Aço e Ferro Galvanizado
101614,"FABRICAÇÃO DE CONJUNTO DE MÓDULO METÁLICO, COMPRIMENTO DE 3,0 M E ALTURA DE 2,4 M (ESTRONCAS DE 2,00 M). AF_08/2020",Abstract Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,0.0001,1,1,Escoramento e Preparo de Fundo de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Escoramento e Preparo de Fundo de Valas,Escoramento e Preparo de Fundo de Valas
44910,"TUBO FILTRO DE PVC GEOMECANICO NERVURADO REFORCADO, DN = 200 MM, COMPRIMENTO = 2 M",Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,0.825,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
9853,"TUBO PVC DE REVESTIMENTO GEOMECANICO NERVURADO REFORCADO, DN = 200 MM, COMPRIMENTO = 2 M",Material,General,M,298.1,298.1,298.1,298.1,1,BRL,77.0,0.2583,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
104190,INSTALAÇÃO E DESINSTALAÇÃO DE SISTEMA DE BOMBA PARA SISTEMA DE REBAIXAMENTO DE LENÇOL FREÁTICO POR POÇOS PROFUNDOS (EXCLUI O FORNECIMENTO DE BOMBA). AF_12/2022,Abstract Material,General,UN,511.46,511.46,511.46,511.46,1,BRL,255.73,0.5,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
104189,"INSTALAÇÃO DE MATERIAL GRANULAR FILTRANTE PARA SISTEMA DE REBAIXAMENTO DE LENÇOL FREÁTICO POR POÇOS PROFUNDOSA, DIÂMETRO DO POÇO DE 400 MM. AF_12/2022",Abstract Material,General,M3,153.08,153.08,153.08,153.08,1,BRL,19.24,0.1257,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
104188,"INSTALAÇÃO DE TUBULAÇÃO (GEOMECÂNICA E DE SUCÇÃO) PARA SISTEMA DE REBAIXAMENTO DE LENÇOL FREÁTICO POR POÇOS PROFUNDOS COM BOMBA SUBMERSA, DIÂMETRO DO POÇO DE 400 MM. AF_12/2022",Abstract Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
104187,"INSTALAÇÃO E RETIRADA DE REVESTIMENTO METÁLICO PARA PERFURAÇÃO DE SOLO PARA SISTEMA DE REBAIXAMENTO DE LENÇOL FREÁTICO POR PORÇOS PROFUNDOS, DIÂMETRO DO POÇO DE 400 MM. AF_12/2022",Abstract Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
104186,"PERFURAÇÃO DE SOLO PARA SISTEMA DE REBAIXAMENTO DE LENÇOL FREÁTICO POR POÇOS PROFUNDOS, DIÂMETRO DO POÇO DE 400 MM. AF_12/2022",Abstract Material,General,M,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
89022,"BOMBA SUBMERSÍVEL ELÉTRICA TRIFÁSICA, POTÊNCIA 2,96 HP, Ø ROTOR 144 MM SEMI-ABERTO, BOCAL DE SAÍDA Ø 2"", HM/Q = 2 MCA / 38,8 M3/H A 28 MCA / 5 M3/H - CHI DIURNO. AF_06/2014",Equipment,General,CHI,0.33,0.33,0.33,0.33,1,BRL,0.25,0.75,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
89021,"BOMBA SUBMERSÍVEL ELÉTRICA TRIFÁSICA, POTÊNCIA 2,96 HP, Ø ROTOR 144 MM SEMI-ABERTO, BOCAL DE SAÍDA Ø 2"", HM/Q = 2 MCA / 38,8 M3/H A 28 MCA / 5 M3/H - CHP DIURNO. AF_06/2014",Equipment,General,CHP,2.0,2.0,2.0,2.0,1,BRL,0.5,0.25,1,1,Esgotamento de Vala e Rebaixamento do Lençol Freático,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Esgotamento de Vala e Rebaixamento do Lençol Freático,Esgotamento de Vala e Rebaixamento do Lençol Freático
44293,"JOELHO / COTOVELO 90 GRAUS, ROSCA MACHO, 32 MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41115,"JOELHO / COTOVELO 90 GRAUS, ROSCA MACHO, *26* MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41111,"JOELHO / COTOVELO 90 GRAUS, ROSCA MACHO, 20 MM X 3/4"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41108,"JOELHO / COTOVELO 90 GRAUS, ROSCA MACHO, 16 MM X 1/2"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
44270,"JOELHO / COTOVELO 90 GRAUS, ROSCA FEMEA, 32 MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41104,"JOELHO / COTOVELO 90 GRAUS, ROSCA FEMEA, *26* MM X 1"", POR CRIMPAGEM PARA TUBO MULTICAMADA PEX PARA GAS",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
44403,"AR CONDICIONADO SPLIT DUTO, 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, GAS R410A, CONTROLE S/ FIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44415,"AR CONDICIONADO JANELA, 7500 BTUS/H, CICLO FRIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44417,"AR CONDICIONADO JANELA, 12000 BTUS/H, CICLO FRIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44416,"AR CONDICIONADO JANELA, 10000 BTUS/H, CICLO FRIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
41010,"TE CRIMPADO PARA TUBO MULTICAMADA PEX PARA GAS, 32 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41009,"TE CRIMPADO PARA TUBO MULTICAMADA PEX GAS, *26* MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41008,"TE CRIMPADO PARA TUBO MULTICAMADA PEX GAS, 20 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41007,"TE CRIMPADO PARA TUBO MULTICAMADA PEX GAS, 16 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40995,"LUVA / UNIAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, 32 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40993,"LUVA / UNIAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, *26* MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40991,"LUVA / UNIAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, 20 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40989,"LUVA / UNIAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, 16 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
41000,"LUVA / UNIAO DE REDUCAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, 32 X 26 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40999,"LUVA / UNIAO DE REDUCAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, *26* X 20 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
40997,"LUVA / UNIAO DE REDUCAO CRIMPADA PARA TUBO MULTICAMADA PEX PARA GAS, 20 X 16 MM",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de Gás em PEX Multicamadas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de Gás em PEX Multicamadas,Instalações de Gás em PEX Multicamadas
101611,"FABRICAÇÃO DE CONJUNTO DE MÓDULO METÁLICO, COMPRIMENTO DE 3,0 M E ALTURA DE 2,4 M (ESTRONCAS DE 1,00 M). AF_08/2020",Abstract Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,0.0001,1,1,Escoramento e Preparo de Fundo de Valas,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Escoramento e Preparo de Fundo de Valas,Escoramento e Preparo de Fundo de Valas
39557,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",Material,General,UN,6136.76,6136.76,6136.76,6136.76,1,BRL,6136.76,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
39556,"AR CONDICIONADO SPLIT ON/OFF, CASSETE (TETO), 18000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, CLASSIFICACAO ENERGETICA C - SELO PROCEL, GAS HFC, CONTROLE S/ FIO",Material,General,UN,5699.17,5699.17,5699.17,5699.17,1,BRL,5699.17,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42421,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, APRESENTANDO ENTRE 54000 E 58000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,16410.99,16410.99,16410.99,16410.99,1,BRL,16410.99,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42420,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 48000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,13526.39,13526.39,13526.39,13526.39,1,BRL,13526.39,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42419,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 36000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,9841.49,9841.49,9841.49,9841.49,1,BRL,9841.49,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
39826,"AR-CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, QUENTE/FRIO, 60HZ, CLASSIFICACAO ENERGETICA A - SELO PROCEL, GAS HFC, CONTROLE S/FIO",Material,General,UN,4711.36,4711.36,4711.36,4711.36,1,BRL,4711.36,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42417,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,8710.91,8710.91,8710.91,8710.91,1,BRL,8710.91,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42416,"AR CONDICIONADO SPLIT INVERTER, PISO TETO, 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO ENERGETICA A OU B (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,7770.1,7770.1,7770.1,7770.1,1,BRL,7770.1,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42424,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 9000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,1802.44,1802.44,1802.44,1802.44,1,BRL,1802.44,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
43184,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 24000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,4140.89,4140.89,4140.89,4140.89,1,BRL,4140.89,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42422,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 18000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,2996.1,2996.1,2996.1,2996.1,1,BRL,2996.1,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
42425,"AR CONDICIONADO SPLIT INVERTER, HI-WALL (PAREDE), 12000 BTU/H, CICLO FRIO, 60HZ, CLASSIFICACAO A (SELO PROCEL), GAS HFC, CONTROLE S/FIO",Material,General,UN,2018.21,2018.21,2018.21,2018.21,1,BRL,2018.21,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44405,"AR CONDICIONADO SPLIT DUTO, 36000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, GAS R410A, CONTROLE S/ FIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44404,"AR CONDICIONADO SPLIT DUTO, 24000 BTUS/H, CICLO QUENTE/FRIO, 60 HZ, GAS R410A, CONTROLE S/ FIO",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,1.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44411,"PORCA PARA CONEXAO DO TUBO DE COBRE NO AR CONDICIONADO, 1/2""",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,2.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
44409,"PORCA PARA CONEXAO DO TUBO DE COBRE NO AR CONDICIONADO, 1/4""",Material,General,UN,0.0,0.0,0.0,0.0,0,BRL,0.0,2.0,1,1,Instalações de ar condicionado,SINAPI Relatorio Analitico de Composicoes (CAIXA/IBGE),Instalações de ar condicionado,Instalações de ar condicionado
